date,vix_level,vix_5d_change,qqq_spy_rel_63d,hyg_tlt_rel_20d,qqq_voo_rel_20d,hy_oas_level,hy_oas_20d_change,curve_10y2y,cpi_yoy_proxy,pce_yoy_proxy,unemployment_rate,nonfarm_payrolls,initial_jobless_claims,news_count,news_official_rows,news_pending_rows,news_rejected_rows,news_signal_rows,news_fear_score,news_hype_score,policy_risk_score,news_sentiment_confidence,vix_percentile_252d,hy_oas_percentile_252d,news_fear_percentile_252d,news_hype_percentile_252d,policy_risk_percentile_252d,market_mood_score,market_mood_label,regime_window,data_origin
2007-11-12,31.09000015258789,0.27889760738761415,0.03210397937525111,-0.06767367249443013,,,,0.81,0.005939617873415681,,4.7,138290.0,351373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2007-11-13,24.100000381469727,0.12669476714117045,0.04846501676867909,-0.06398147675435084,,,,0.72,0.005939617873415681,,4.7,138290.0,322641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2007-11-14,25.940000534057617,-0.020762523284738044,0.05606160091058632,-0.04061401303487033,,,,0.71,0.005939617873415681,,4.7,138290.0,322641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365079365079365,,0.501984126984127,0.501984126984127,0.501984126984127,2.75,防守,outside_named_windows,reconstructed
2007-11-15,28.059999465942383,0.07262995526042526,0.0651612217599189,-0.044119775007493756,,,,0.82,0.005939617873415681,,4.7,138290.0,322641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,,0.501984126984127,0.501984126984127,0.501984126984127,3.13,防守,outside_named_windows,reconstructed
2007-11-16,25.489999771118164,-0.10561404311866096,0.06756235143837452,-0.026597373456078488,,,,0.82,0.0,,4.7,138290.0,322641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,,0.501984126984127,0.501984126984127,0.501984126984127,8.66,防守,outside_named_windows,reconstructed
2007-11-19,26.010000228881836,-0.1633965872876717,0.06111985670596631,-0.023749041414443783,,,,0.89,0.0,,4.7,138290.0,323676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,7.5,防守,outside_named_windows,reconstructed
2007-11-20,24.8799991607666,0.03236509406433896,0.057086461170737346,-0.04156240534063449,,,,0.92,0.0,,4.7,138290.0,323676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,4.0,防守,outside_named_windows,reconstructed
2007-11-21,26.84000015258789,0.03469543562069832,0.06838111870342867,-0.05809264530565783,,,,1.01,0.0,,4.7,138290.0,323676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,,0.501984126984127,0.501984126984127,0.501984126984127,1.5,防守,outside_named_windows,reconstructed
2007-11-23,25.610000610351562,-0.0873128618040242,0.05968310937921717,-0.06726248006707569,,,,0.94,0.0,,4.7,138290.0,323676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206349206349206,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2007-11-26,28.90999984741211,0.1341702670460212,0.062037276415327636,-0.07952498420532317,,,,0.91,0.0,,4.7,138290.0,462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841269841269841,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2007-11-27,26.280000686645508,0.010380640345549086,0.07298354492534043,-0.06848430628153557,,,,0.9,0.0,,4.7,138290.0,462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,1.52,防守,outside_named_windows,reconstructed
2007-11-28,24.110000610351562,-0.030948495835532608,0.0619384518334829,-0.0519349375010868,,,,0.86,0.0,,4.7,138290.0,462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611111111111112,,0.501984126984127,0.501984126984127,0.501984126984127,4.21,防守,outside_named_windows,reconstructed
2007-11-29,23.969999313354492,-0.10692998595071446,0.05777662856514776,-0.06977400460041705,,,,0.88,0.0,,4.7,138290.0,462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492063492063492,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,outside_named_windows,reconstructed
2007-11-30,22.8700008392334,-0.1069894457562276,0.03798957205593889,-0.04305849969529729,,,,0.93,0.0,,4.7,138290.0,462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,,0.501984126984127,0.501984126984127,0.501984126984127,1.55,防守,outside_named_windows,reconstructed
2007-12-03,23.610000610351562,-0.18332754289291286,0.02951831920199477,-0.03560266817372981,,,,0.99,-0.000670863129647814,,5.0,138395.0,422519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373015873015873,,0.501984126984127,0.501984126984127,0.501984126984127,0.09,防守,outside_named_windows,reconstructed
2007-12-04,23.790000915527344,-0.09474884726253019,0.03598950920461941,-0.03912840234122594,,,,0.99,-0.000670863129647814,,5.0,138395.0,422519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412698412698413,,0.501984126984127,0.501984126984127,0.501984126984127,0.88,防守,outside_named_windows,reconstructed
2007-12-05,22.530000686645508,-0.06553296904636685,0.04046548366721203,-0.048551105959639296,,,,1.02,-0.000670863129647814,,5.0,138395.0,422519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,,0.501984126984127,0.501984126984127,0.501984126984127,1.79,防守,outside_named_windows,reconstructed
2007-12-06,20.959999084472656,-0.12557364685466899,0.045388861135837955,-0.02863129797400843,,,,0.99,-0.000670863129647814,,5.0,138395.0,422519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753968253968254,,0.501984126984127,0.501984126984127,0.501984126984127,7.95,防守,outside_named_windows,reconstructed
2007-12-07,20.850000381469727,-0.0883253337839135,0.044441234431267906,-0.007258442545226451,,,,1.0,-0.000670863129647814,,5.0,138395.0,422519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746031746031746,,0.501984126984127,0.501984126984127,0.501984126984127,12.23,防守,outside_named_windows,reconstructed
2007-12-10,20.739999771118164,-0.12155869398728758,0.036993006695893005,0.001285710743072599,,,,0.98,-0.000670863129647814,,5.0,138395.0,392356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361111111111112,,0.501984126984127,0.501984126984127,0.501984126984127,12.37,防守,outside_named_windows,reconstructed
2007-12-11,23.59000015258789,-0.008406925399019882,0.04393996147694357,-0.01926602108062203,,,,1.04,-0.000670863129647814,,5.0,138395.0,392356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293650793650794,,0.501984126984127,0.501984126984127,0.501984126984127,7.2,防守,outside_named_windows,reconstructed
2007-12-12,22.469999313354492,-0.00266317671825822,0.04521154310582309,-0.0034541429822229075,,,,0.98,-0.000670863129647814,,5.0,138395.0,392356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,,0.501984126984127,0.501984126984127,0.501984126984127,12.23,防守,outside_named_windows,reconstructed
2007-12-13,22.559999465942383,0.07633589939681906,0.04080535298821397,0.005631969325821329,,,,0.97,-0.000670863129647814,,5.0,138395.0,392356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7817460317460317,,0.501984126984127,0.501984126984127,0.501984126984127,12.83,防守,outside_named_windows,reconstructed
2007-12-14,23.270000457763672,0.1160671478186015,0.046434989202950305,0.021599407955917416,,,,0.93,-0.000670863129647814,,5.0,138395.0,392356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174603174603174,,0.501984126984127,0.501984126984127,0.501984126984127,16.36,防守,outside_named_windows,reconstructed
2007-12-17,24.520000457763672,0.18225654427968752,0.04003891103658619,0.008211023703361908,,,,0.96,0.0,,5.0,138395.0,454456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690476190476191,,0.501984126984127,0.501984126984127,0.501984126984127,10.53,防守,outside_named_windows,reconstructed
2007-12-18,22.639999389648438,-0.040271333480056626,0.04101329669821885,0.00924478123481487,,,,0.95,0.0,,5.0,138395.0,454456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,,0.501984126984127,0.501984126984127,0.501984126984127,13.72,防守,outside_named_windows,reconstructed
2007-12-19,21.68000030517578,-0.035157945363585075,0.036366540643575807,0.009761495713349388,,,,0.94,0.0,,5.0,138395.0,454456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579365079365079,,0.501984126984127,0.501984126984127,0.501984126984127,13.26,防守,outside_named_windows,reconstructed
2007-12-20,20.579999923706055,-0.08776593923352827,0.04631872951823679,0.03509312146512866,,,,0.95,0.0,,5.0,138395.0,454456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984126984126984,,0.501984126984127,0.501984126984127,0.501984126984127,22.6,防守,outside_named_windows,reconstructed
2007-12-21,18.469999313354492,-0.20627421787642186,0.04508427008669069,0.05893790490444184,,,,0.99,0.0,,5.0,138395.0,454456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,,0.501984126984127,0.501984126984127,0.501984126984127,29.68,風險升溫,outside_named_windows,reconstructed
2007-12-24,18.600000381469727,-0.24143556141001288,0.033312939467240676,0.06932197091291492,,,,0.99,0.0,,5.0,138395.0,507521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329365079365079,,0.501984126984127,0.501984126984127,0.501984126984127,28.15,風險升溫,outside_named_windows,reconstructed
2007-12-26,18.65999984741211,-0.17579503752354697,0.036634197329082685,0.06219346250785862,,,,0.99,0.0,,5.0,138395.0,507521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,,0.501984126984127,0.501984126984127,0.501984126984127,27.38,風險升溫,outside_named_windows,reconstructed
2007-12-27,20.260000228881836,-0.06549815757866673,0.03810886422656301,0.040649209073662096,,,,0.97,0.0,,5.0,138395.0,507521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,22.13,防守,outside_named_windows,reconstructed
2007-12-28,20.739999771118164,0.0077745310012273805,0.039676595129712666,0.018380375377661018,,,,0.99,0.0,,5.0,138395.0,507521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,17.36,防守,outside_named_windows,reconstructed
2007-12-31,22.5,0.21819170744265648,0.03509061090332155,0.0054848305255472685,,,,0.99,0.0,,5.0,138395.0,521729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,,0.501984126984127,0.501984126984127,0.501984126984127,11.96,防守,outside_named_windows,reconstructed
2008-01-02,23.170000076293945,0.24569890328481314,0.026123604584679105,-0.022875119002380373,,,,1.03,0.004970576472604682,,5.0,138391.0,521729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,,0.501984126984127,0.501984126984127,0.501984126984127,2.74,防守,金融危機,reconstructed
2008-01-03,22.489999771118164,0.20525187325964667,0.03599274200252256,-0.019766114781427424,,,,1.08,0.004970576472604682,,5.0,138391.0,521729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753968253968254,,0.501984126984127,0.501984126984127,0.501984126984127,7.38,防守,金融危機,reconstructed
2008-01-04,23.940000534057617,0.18163870995073927,0.014671793419854584,-0.02122018645555368,,,,1.14,0.004970576472604682,,5.0,138391.0,521729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412698412698413,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-07,23.790000915527344,0.14705888033116143,0.002385454662161335,-0.048239939987196,,,,1.1,0.004970576472604682,,5.0,138391.0,547232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-08,25.43000030517578,0.13022223578559022,-0.019014930703857735,-0.06279690485888223,,,,1.1,0.004970576472604682,,5.0,138391.0,547232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-09,24.1200008392334,0.04100132757062158,-0.0035013853970999875,-0.0789733225643312,,,,1.13,0.004970576472604682,,5.0,138391.0,547232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531746031746031,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-10,23.450000762939453,0.04268568259632133,-0.012596373616427958,-0.0400216811128864,,,,1.2,0.004970576472604682,,5.0,138391.0,547232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015873015873016,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-11,23.68000030517578,-0.010860493863062093,-0.013071698210962768,-0.060364920251398946,,,,1.23,0.004970576472604682,,5.0,138391.0,547232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174603174603174,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-14,22.899999618530273,-0.03741072983381777,-0.014670323209935665,-0.07677880199541964,,,,1.23,0.004970576472604682,,5.0,138391.0,414896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658730158730159,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-15,23.34000015258789,-0.08218639903683023,-0.021048547795933348,-0.09023742956878111,,,,1.19,0.0,,5.0,138391.0,414896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7896825396825397,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-16,24.3799991607666,0.010779366189336503,-0.02631934241922207,-0.0714668604881653,,,,1.23,0.0,,5.0,138391.0,414896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611111111111112,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-17,28.459999084472656,0.2136459769097765,-0.02384891946516221,-0.08484768675341636,,,,1.22,0.0,,5.0,138391.0,414896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761904761904762,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-18,27.18000030517578,0.14780405214923076,-0.022798159075152924,-0.06359502076742996,,,,1.3,0.0,,5.0,138391.0,414896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-22,31.010000228881836,0.35414850416805654,-0.039473446588140004,-0.07992916699130082,,,,1.44,0.0,,5.0,138391.0,368918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996031746031746,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-23,29.020000457763672,0.2433590517584463,-0.07133921094683116,-0.09238116369518456,,,,1.42,0.0,,5.0,138391.0,368918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801587301587301,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-24,27.780000686645508,0.13945863998840258,-0.07207479500806946,-0.06330080243719638,,,,1.43,0.0,,5.0,138391.0,368918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-25,29.079999923706055,0.021784991538234433,-0.07244301539700293,-0.08144944326389292,,,,1.38,0.0,,5.0,138391.0,368918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801587301587301,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-28,27.780000686645508,0.022075068974722223,-0.06578479391019643,-0.07827116350669305,,,,1.41,0.0,,5.0,138391.0,379528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503968253968254,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-29,27.31999969482422,-0.11899388928803856,-0.0731693704524532,-0.04723542030884975,,,,1.4,0.0,,5.0,138391.0,379528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365079365079365,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-30,27.6200008392334,-0.04824257741028859,-0.06784604992516652,-0.033548152592427494,,,,1.48,0.0,,5.0,138391.0,379528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404761904761905,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-01-31,26.200000762939453,-0.056875445811835346,-0.07719666793537017,-0.012614144461734922,,,,1.5,0.0,,5.0,138391.0,379528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-01,24.020000457763672,-0.17400273312303083,-0.08599153581299057,-0.01744917766893994,,,,1.53,0.0029041121849535667,,4.9,138329.0,379528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976190476190477,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-04,25.989999771118164,-0.06443487657607727,-0.09167628699206509,-0.0057187534982644506,,,,1.6,0.0029041121849535667,,4.9,138329.0,376993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876984126984127,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-05,28.239999771118164,0.03367496656554647,-0.09925100025289435,-0.011047848097747281,,,,1.68,0.0029041121849535667,,4.9,138329.0,376993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9563492063492064,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-06,28.969999313354492,0.04887756817890687,-0.11087309621319741,-0.005455287782413776,,,,1.65,0.0029041121849535667,,4.9,138329.0,376993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-07,27.65999984741211,0.05572515427319602,-0.1086078356402812,0.025278717085815305,,,,1.75,0.0029041121849535667,,4.9,138329.0,376993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-08,28.010000228881836,0.16611156099410174,-0.09547015306402162,-0.014863504415331352,,,,1.71,0.0029041121849535667,,4.9,138329.0,376993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-11,27.600000381469727,0.061946926684497416,-0.06663781041893113,-0.021203900384043073,,,,1.69,0.0029041121849535667,,4.9,138329.0,325256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206349206349206,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-12,26.329999923706055,-0.06763455605143165,-0.06170071538333599,-0.004498040216320387,,,,1.72,0.0029041121849535667,,4.9,138329.0,325256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8829365079365079,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-13,24.8799991607666,-0.14118054019775195,-0.035773356495416575,0.012181648618113217,,,,1.79,0.0029041121849535667,,4.9,138329.0,325256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8075396825396826,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-14,25.540000915527344,-0.07664493649963322,-0.05468648713087865,0.02603880439934536,,,,1.92,0.0029041121849535667,,4.9,138329.0,325256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412698412698413,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-15,25.020000457763672,-0.10674758110266269,-0.04811728990601882,0.03615498262933614,,,,1.85,0.0,,4.9,138329.0,325256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134920634920635,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-19,25.59000015258789,-0.07282609424278574,-0.06112546579169653,0.02620473969046211,,,,1.83,0.0,,4.9,138329.0,329419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8412698412698413,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-20,24.399999618530273,-0.07330042957721838,-0.06661140764247098,0.0399676497061201,,,,1.79,0.0,,4.9,138329.0,329419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-21,25.1200008392334,0.009646370038679741,-0.0700355000490388,0.028258489081214533,,,,1.79,0.0,,4.9,138329.0,329419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134920634920635,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-22,24.059999465942383,-0.05794837104665784,-0.07039172880029976,0.0026745418275673227,,,,1.81,0.0,,4.9,138329.0,329419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746031746031746,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-25,23.030000686645508,-0.07953636030013223,-0.0854110326717622,0.03163282233290543,,,,1.78,0.0,,4.9,138329.0,344176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706349206349206,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-26,21.899999618530273,-0.14419697194431047,-0.08280318136601439,0.03877925009947769,,,,1.84,0.0,,4.9,138329.0,344176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-27,22.690000534057617,-0.07008193078716363,-0.0818060684685269,0.029549289340952356,,,,1.84,0.0,,4.9,138329.0,344176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349206349206349,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-28,23.530000686645508,-0.06329618230364731,-0.08401875962587901,-0.00034488529559262293,,,,1.84,0.0,,4.9,138329.0,344176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984126984126984,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-02-29,26.540000915527344,0.10307570675948985,-0.08660544371929613,-0.014204146672389895,,,,1.88,0.0,,4.9,138329.0,344176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-03,26.280000686645508,0.14112027369085522,-0.09394752750430013,-0.0059919546606714835,,,,1.93,0.008668212930989627,,5.1,138259.0,340695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670634920634921,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-04,25.520000457763672,0.16529684485338536,-0.06913787638053948,-0.007909985725668478,,,,1.98,0.008668212930989627,,5.1,138259.0,340695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8253968253968254,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-05,24.600000381469727,0.08417804329908263,-0.06877764715726431,0.022855051918766023,,,,2.04,0.008668212930989627,,5.1,138259.0,340695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698412698412699,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-06,27.549999237060547,0.17084566226539022,-0.07453810414661566,0.013743407925608908,,,,2.09,0.008668212930989627,,5.1,138259.0,340695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-07,27.489999771118164,0.03579498202032916,-0.06824158822108306,-0.007276209009977941,,,,2.03,0.008668212930989627,,5.1,138259.0,340695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126984126984127,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-10,29.3799991607666,0.11796036503516505,-0.07400357314860573,-0.005293168478252119,,,,1.99,0.008668212930989627,,5.1,138259.0,335223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801587301587301,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-11,26.360000610351562,0.032915365890298975,-0.07247558695302214,0.018043189720988284,,,,1.86,0.008668212930989627,,5.1,138259.0,335223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690476190476191,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-12,27.219999313354492,0.10650401996978487,-0.06286589657976438,-0.011108557141630837,,,,1.86,0.008668212930989627,,5.1,138259.0,335223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
2008-03-13,27.290000915527344,-0.009437325906835214,-0.061756120576200946,-0.01821442815416785,,,,1.93,0.008668212930989627,,5.1,138259.0,335223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,,0.501984126984127,0.501984126984127,0.501984126984127,0.0,防守,金融危機,reconstructed
